"BTC","BCH","LTC","XMR"
"0.00000000","0.00037305","0.0070358030926336","0.361353134596"
"0.00000000","0.00037305","0.0070358030926336","0.362208565211"
"0.00000000","0.00037305","0.0070358030926336","0.362793054254"
"0.00000000","0.00037305","0.0070358030926336","0.363594755477"
"0.00000000","0.00037305","0.0070358030926336","0.3640029971"
"0.00000000","0.00037305","0.0070358030926336","0.364157502353"
"0.00000000","0.00037305","0.0070358030926336","0.364157502353"
"0.00000000","0.00037305","0.0070358030926336","0.364485678739"
"0.00000000","0.00037305","0.0070358030926336","0.364788115098"
"0.00000000","0.00037305","0.0070358030926336","0.365429811151"
"0.00000000","0.00037305","0.0070358030926336","0.365429811151"
"0.00000000","0.00037305","0.0070358030926336","0.365429811151"
"0.00000000","0.00037305","0.0070358030926336","0.365769913276"
"0.00000000","0.00037305","0.0070358030926336","0.365954065852"
"0.00000000","0.00037305","0.0070358030926336","0.366250582765"
"0.00000000","0.00037305","0.0070358030926336","0.36678504547"
"0.00000000","0.00037305","0.0070358030926336","0.367136656203"
"0.00000000","0.00037305","0.0070358030926336","0.367720871542"
"0.00000000","0.00037305","0.0070358030926336","0.367913003001"
"0.00000000","0.00037305","0.0070358030926336","0.368285138139"
"0.00000000","0.00037305","0.0070358030926336","0.368795614491"
"0.00000000","0.00037305","0.0070358030926336","0.369306967051"
"0.00000000","0.00037305","0.0070358030926336","0.369613507314"
"0.00000000","0.00037305","0.0070358030926336","0.369873957321"
"0.00000000","0.00037305","0.0070358030926336","0.370713525994"
"0.00000000","0.00037305","0.0070358030926336","0.371077477088"
"0.00000000","0.00037305","0.0070358030926336","0.371227016985"
"0.00000000","0.00037305","0.0070358030926336","0.371355339043"
"0.00000000","0.00037305","0.0070358030926336","0.371885970067"
"0.00000000","0.00037305","0.0070358030926336","0.371885970067"
"0.00000000","0.00037305","0.0070358030926336","0.372705173467"
"0.00000000","0.00037305","0.0070358030926336","0.373087520118"
"0.00000000","0.00037305","0.0070358030926336","0.373269839022"
"0.00000000","0.00037305","0.0070358030926336","0.37376600098"
"0.00000000","0.00037305","0.0070358030926336","0.373947018682"
