"TimeStamp","Host","Uptime","HashRate","Freq","T_max","ASIC","T_1","ASIC_1_Status","ASIC_1","T_2","ASIC_2_Status","ASIC_2","T_3","ASIC_3_Status","ASIC_3","Fan_1","Fan_2"
"2018-07-13 09:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 10:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 10:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 11:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 11:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 12:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 12:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 13:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 13:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 14:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 14:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 15:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 15:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 16:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 16:40:18","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 17:10:18","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 17:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 18:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 18:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 19:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 19:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 20:10:18","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 20:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 21:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 21:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 22:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 22:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 23:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-13 23:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 00:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 00:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 01:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 01:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 02:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 02:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 03:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 03:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 04:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 04:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 05:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 05:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 06:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 06:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 07:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 07:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 08:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 08:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 09:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 09:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 10:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 10:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 11:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 11:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 12:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 12:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 13:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 13:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 14:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 14:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 15:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 15:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 16:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 16:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 17:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 17:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 18:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 18:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 19:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 19:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 20:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 20:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 21:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 21:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 22:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 22:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 23:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-14 23:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 00:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 00:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 01:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 01:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 02:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 02:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 03:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 03:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 04:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 04:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 05:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 05:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 06:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 06:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 07:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 07:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 08:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 08:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 09:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 09:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 10:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 10:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 11:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 11:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 12:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 12:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 13:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 13:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 14:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 14:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 15:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 15:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 16:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 16:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 17:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 17:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 18:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 18:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 19:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 19:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 20:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 20:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 21:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 21:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 22:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 22:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 23:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-15 23:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 00:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 00:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 01:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 01:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 02:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 02:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 03:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 03:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 04:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 04:40:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 05:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 05:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 06:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 06:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 07:10:16","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 07:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 08:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 08:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 09:10:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 09:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 10:10:24","s91","-","-","-","-","-","","","","","","","","","","",""
"2018-07-16 10:40:17","s91","-","-","-","-","-","","","","","","","","","","",""
